AGE,DECIMALS,INDICATOR,COMP_BREAKDOWN_2,TIME_PERIOD,UNIT_TYPE,COMMENT_TS,URBANISATION,LATEST_DATA,DATABASE_ID,TIME_FORMAT,OBS_STATUS,COMP_BREAKDOWN_1,UNIT_MEASURE,REF_AREA,FREQ,AGG_METHOD,DATA_SOURCE,UNIT_MULT,COMMENT_OBS,OBS_CONF,OBS_VALUE,COMP_BREAKDOWN_3,SEX
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,GHA,A,,,0,,PU,33.1904,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,True,WB_MPM,602,A,_Z,PT,GHA,A,,,0,,PU,32.7739,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,GIN,A,,,0,,PU,64.4779,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,GIN,A,,,0,,PU,51.6976,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,GMB,A,,,0,,PU,18.3415,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,True,WB_MPM,602,A,_Z,PT,GMB,A,,,0,,PU,36.1915,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,GNB,A,,,0,,PU,81.5625,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,GNB,A,,,0,,PU,46.1269,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,GNB,A,,,0,,PU,38.73,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,3.34,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,3.27469,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,3.48865,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,4.0292,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,3.55363,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,3.74256,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,3.60623,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,3.1671,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,2.57733,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,1.89345,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,2.69163,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,2.5763,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,GRC,A,,,0,,PU,2.22118,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,GRD,A,,,0,,PU,0.719852,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,True,WB_MPM,602,A,_Z,PT,GTM,A,,,0,,PU,22.22,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,18.9942,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,20.0337,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,21.8807,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,19.1321,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,18.7161,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,17.0946,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,17.819,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,16.8633,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,17.0392,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,HND,A,,,0,,PU,14.7825,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,1.58956,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.870343,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,1.03136,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.987167,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,1.20947,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.80365,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.903893,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.777845,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.677532,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.520972,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.460096,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,0.453452,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,True,WB_MPM,602,A,_Z,PT,HTI,A,,,0,,PU,46.8435,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.0774756,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.109526,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.0988872,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.339229,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.186376,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.698916,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.703396,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,1.37466,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.64555,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.235281,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.347229,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.355639,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,HUN,A,,,0,,PU,0.43121,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,21.3379,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,19.318,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,12.9321,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,12.8673,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,9.96856,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,8.04423,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,5.46756,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,5.47932,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,3.98094,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,3.43891,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,3.34085,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,False,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,2.60548,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2023,,,_T,True,WB_MPM,602,A,_Z,PT,IDN,A,,,0,,PU,2.14254,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,2.1264,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,2.61132,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,2.17982,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,1.66346,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,1.43491,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,0.996547,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,1.12621,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,0.753182,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,0.616172,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,0.689986,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,0.377968,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,True,WB_MPM,602,A,_Z,PT,IRL,A,,,0,,PU,0.423175,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,2.18546,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,1.62569,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,1.69636,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,0.858402,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,0.662257,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,0.506494,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,0.827888,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,0.828244,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,IRN,A,,,0,,PU,0.540582,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,True,WB_MPM,602,A,_Z,PT,IRQ,A,,,0,,PU,5.54435,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0.150217,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0.179062,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0.123284,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0.13224,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0.110687,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0.174759,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0.070269,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0.0374758,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,True,WB_MPM,602,A,_Z,PT,ISL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,1.66332,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,1.36619,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,0.58411,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,0.4087,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,0.436,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,0.38862,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,0.15906,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,1.17751,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,1.06004,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,0.62792,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,0.54621,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,ISR,A,,,0,,PU,0.34777,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.54909,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,3.30376,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.75558,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.45948,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.64309,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.31061,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,3.46215,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.99341,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.73091,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.71657,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.35649,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.22401,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,ITA,A,,,0,,PU,2.36463,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,JAM,A,,,0,,PU,0.328932,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,JAM,A,,,0,,PU,0.715376,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,True,WB_MPM,602,A,_Z,PT,JOR,A,,,0,,PU,0.254745,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,JPN,A,,,0,,PU,0.11597,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,True,WB_MPM,602,A,_Z,PT,JPN,A,,,0,,PU,0.80507,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,50.1221,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,0.0882044,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,0.0450748,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,0.0331096,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,0.0192753,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,0.0382706,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,0.0551988,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,0.041499,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,KAZ,A,,,0,,PU,0.0191041,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,KEN,A,,,0,,PU,45.4019,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,KEN,A,,,0,,PU,38.4901,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,3.91424,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,2.72599,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,11.946,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,2.82585,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,2.54971,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,2.65235,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,1.50016,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,1.33759,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,0.74726,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,0.820497,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,1.32998,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,False,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,0.706418,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,KGZ,A,,,0,,PU,0.310759,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,KIR,A,,,0,,PU,5.59182,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.44493,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.33156,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.259,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.16461,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.14174,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.14166,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.11473,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.0924,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,KOR,A,,,0,,PU,0.10379,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,LAO,A,,,0,,PU,19.1798,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,LAO,A,,,0,,PU,10.8528,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,True,WB_MPM,602,A,_Z,PT,LBN,A,,,0,,PU,0.694353,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,LBR,A,,,0,,PU,55.5149,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,True,WB_MPM,602,A,_Z,PT,LBR,A,,,0,,PU,56.5711,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,True,WB_MPM,602,A,_Z,PT,LCA,A,,,0,,PU,0.415166,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,LKA,A,,,0,,PU,3.52387,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,LKA,A,,,0,,PU,1.69382,_Z,_T
